City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
1059,Tura,25.5198,90.2201,75.74,96,100,5.79,IN,2021-07-25 19:01:37,overcast clouds
1060,Kodiak,57.79,-152.4072,53.11,82,90,5.75,US,2021-07-25 18:54:15,haze
1061,Barrow,71.2906,-156.7887,38.64,91,100,13.15,US,2021-07-25 18:55:03,overcast clouds
1062,Aklavik,68.2191,-135.0107,55.4,76,75,12.66,CA,2021-07-25 18:58:43,broken clouds
1063,Rikitea,-23.1203,-134.9692,70.5,67,76,6.44,PF,2021-07-25 18:55:36,broken clouds
1064,Hilo,19.7297,-155.09,81.63,91,59,1.99,US,2021-07-25 18:57:35,broken clouds
1065,Busselton,-33.65,115.3333,58.08,66,5,20.22,AU,2021-07-25 18:57:34,clear sky
1066,Jamestown,42.097,-79.2353,85.08,65,0,9.19,US,2021-07-25 18:57:44,clear sky
1067,Lasa,46.6166,10.7002,66.02,88,71,3.11,IT,2021-07-25 18:56:41,broken clouds
1068,Ahipara,-35.1667,173.1667,57.27,92,15,9.86,NZ,2021-07-25 18:59:41,few clouds
1069,Kavaratti,10.5669,72.642,80.83,80,100,21.61,IN,2021-07-25 19:01:40,overcast clouds
1070,Chuy,-33.6971,-53.4616,67.35,82,0,7.56,UY,2021-07-25 18:59:37,clear sky
1071,Weiser,44.251,-116.9693,96.31,19,0,2.01,US,2021-07-25 18:58:33,clear sky
1072,Barrow,71.2906,-156.7887,38.64,91,100,13.15,US,2021-07-25 18:55:03,overcast clouds
1073,Thompson,55.7435,-97.8558,59.16,51,75,13.8,CA,2021-07-25 18:58:25,broken clouds
1074,Hermanus,-34.4187,19.2345,61.9,54,100,9.86,ZA,2021-07-25 18:57:47,overcast clouds
1075,Punta Arenas,-53.15,-70.9167,41.11,65,20,19.57,CL,2021-07-25 18:57:42,few clouds
1076,Hilo,19.7297,-155.09,81.63,91,59,1.99,US,2021-07-25 18:57:35,broken clouds
1077,Bredasdorp,-34.5322,20.0403,47.52,93,100,4.61,ZA,2021-07-25 18:53:12,overcast clouds
1078,Aklavik,68.2191,-135.0107,55.4,76,75,12.66,CA,2021-07-25 18:58:43,broken clouds
1079,Rikitea,-23.1203,-134.9692,70.5,67,76,6.44,PF,2021-07-25 18:55:36,broken clouds
1080,Kodiak,57.79,-152.4072,53.11,82,90,5.75,US,2021-07-25 18:54:15,haze
1081,Longyearbyen,78.2186,15.6401,44.44,81,75,9.22,SJ,2021-07-25 18:55:03,broken clouds
1082,Rikitea,-23.1203,-134.9692,70.5,67,76,6.44,PF,2021-07-25 18:55:36,broken clouds
1083,Leningradskiy,69.3833,178.4167,37.6,90,100,4.61,RU,2021-07-25 18:52:45,overcast clouds
1084,Bambous Virieux,-20.3428,57.7575,70.21,64,20,12.66,MU,2021-07-25 18:55:01,few clouds
1085,Sitka,57.0531,-135.33,55.45,86,100,2.77,US,2021-07-25 18:58:54,light rain
1086,Nara,34.6851,135.8049,78.26,94,11,2.33,JP,2021-07-25 19:01:43,few clouds
1087,Kabugao,18.0217,121.1842,79.07,86,100,5.88,PH,2021-07-25 19:01:43,overcast clouds
1088,Cerro Largo,-28.1486,-54.7381,85.44,36,9,8.7,BR,2021-07-25 19:01:44,clear sky
1089,Port Hedland,-20.3167,118.5667,59.05,82,97,6.91,AU,2021-07-25 18:58:57,overcast clouds
1090,Hermanus,-34.4187,19.2345,61.9,54,100,9.86,ZA,2021-07-25 18:57:47,overcast clouds
1091,Nanortalik,60.1432,-45.2371,45.03,73,100,14.12,GL,2021-07-25 18:58:44,overcast clouds
1092,Wattegama,6.7989,81.4808,76.12,81,100,8.23,LK,2021-07-25 19:01:44,overcast clouds
1093,Morant Bay,17.8815,-76.4093,84.07,70,80,7.36,JM,2021-07-25 19:01:14,broken clouds
1094,Tadine,-21.55,167.8833,70.12,79,6,12.84,NC,2021-07-25 19:01:35,clear sky
1095,Fort Myers Beach,26.452,-81.9481,95.09,60,20,1.99,US,2021-07-25 19:01:37,few clouds
1096,Guerrero Negro,27.9769,-114.0611,77.43,58,92,10.29,MX,2021-07-25 18:57:06,overcast clouds
1097,Kapaa,22.0752,-159.319,82.38,81,75,4.0,US,2021-07-25 18:56:53,light rain
1098,Qaanaaq,77.484,-69.3632,40.48,70,89,5.79,GL,2021-07-25 18:53:30,overcast clouds
1099,Katangli,51.7102,143.2326,66.94,93,100,8.03,RU,2021-07-25 19:01:29,heavy intensity rain
1100,Talnakh,69.4865,88.3972,55.27,92,100,5.03,RU,2021-07-25 18:58:17,overcast clouds
1101,Pevek,69.7008,170.3133,34.74,91,100,8.23,RU,2021-07-25 18:57:12,overcast clouds
1102,Wattegama,6.7989,81.4808,76.12,81,100,8.23,LK,2021-07-25 19:01:44,overcast clouds
1103,Rikitea,-23.1203,-134.9692,70.5,67,76,6.44,PF,2021-07-25 18:55:36,broken clouds
1104,Mount Gambier,-37.8333,140.7667,49.91,93,40,12.66,AU,2021-07-25 18:56:56,scattered clouds
1105,Ushuaia,-54.8,-68.3,33.46,100,75,20.71,AR,2021-07-25 18:56:18,light snow
1106,Tucuman,-26.8241,-65.2226,71.6,35,6,6.91,AR,2021-07-25 18:59:46,smoke
1107,Mataura,-46.1927,168.8643,47.48,92,100,3.22,NZ,2021-07-25 18:57:39,light rain
1108,Itarema,-2.9248,-39.9167,83.93,58,27,17.43,BR,2021-07-25 18:59:53,scattered clouds
1109,Kavaratti,10.5669,72.642,80.83,80,100,21.61,IN,2021-07-25 19:01:40,overcast clouds
1110,Mataura,-46.1927,168.8643,47.48,92,100,3.22,NZ,2021-07-25 18:57:39,light rain
1111,Vaini,-21.2,-175.2,66.36,100,20,0.0,TO,2021-07-25 18:54:43,fog
1112,Ihosy,-22.4,46.1167,53.55,81,52,13.82,MG,2021-07-25 19:01:48,broken clouds
1113,Tecoanapa,16.5167,-98.75,86.45,68,88,10.18,MX,2021-07-25 19:01:48,overcast clouds
1114,Cape Town,-33.9258,18.4232,62.11,54,0,1.14,ZA,2021-07-25 18:57:02,clear sky
1115,Carnarvon,-24.8667,113.6333,53.67,73,0,4.61,AU,2021-07-25 18:58:22,clear sky
1116,Yellowknife,62.456,-114.3525,65.32,51,20,1.99,CA,2021-07-25 18:53:54,few clouds
1117,Mogadishu,2.0371,45.3438,76.12,79,90,21.88,SO,2021-07-25 18:56:09,light rain
1118,Busselton,-33.65,115.3333,58.08,66,5,20.22,AU,2021-07-25 18:57:34,clear sky
1119,Bluff,-46.6,168.3333,47.8,87,100,6.17,NZ,2021-07-25 18:57:54,moderate rain
1120,Sinnamary,5.3833,-52.95,81.37,75,57,5.37,GF,2021-07-25 19:01:50,broken clouds
1121,Garowe,8.4054,48.4845,79.18,45,18,21.83,SO,2021-07-25 19:01:50,few clouds
1122,Hermanus,-34.4187,19.2345,61.9,54,100,9.86,ZA,2021-07-25 18:57:47,overcast clouds
1123,Alofi,-19.0595,-169.9187,77.88,75,10,5.79,NU,2021-07-25 19:00:29,clear sky
1124,Albany,42.6001,-73.9662,84.27,73,66,3.15,US,2021-07-25 18:54:00,broken clouds
1125,Ciudad Bolivar,8.1222,-63.5497,85.32,65,88,5.26,VE,2021-07-25 19:01:51,overcast clouds
1126,Santo Antonio Do Amparo,-20.9464,-44.9189,75.61,20,0,5.39,BR,2021-07-25 19:01:52,clear sky
1127,Coihaique,-45.5752,-72.0662,45.21,53,75,5.75,CL,2021-07-25 18:57:35,broken clouds
1128,Quatre Cocos,-20.2078,57.7625,70.09,65,22,14.85,MU,2021-07-25 19:01:52,few clouds
1129,Golspie,57.9727,-3.978,68.54,76,4,4.41,GB,2021-07-25 19:01:53,clear sky
1130,Road Town,18.4167,-64.6167,85.19,83,88,15.66,VG,2021-07-25 19:00:19,moderate rain
1131,Mataura,-46.1927,168.8643,47.48,92,100,3.22,NZ,2021-07-25 18:57:39,light rain
1132,Lakhisarai,25.1768,86.0932,86.32,70,100,5.84,IN,2021-07-25 19:01:53,overcast clouds
1133,Tuktoyaktuk,69.4541,-133.0374,50.0,93,90,12.66,CA,2021-07-25 18:57:24,light rain
1134,Lagoa,39.05,-27.9833,70.07,80,100,12.33,PT,2021-07-25 18:53:47,overcast clouds
1135,Rikitea,-23.1203,-134.9692,70.5,67,76,6.44,PF,2021-07-25 18:55:36,broken clouds
1136,Albany,42.6001,-73.9662,84.27,73,66,3.15,US,2021-07-25 18:54:00,broken clouds
1137,Ancud,-41.8697,-73.8203,47.73,61,24,11.03,CL,2021-07-25 18:55:49,few clouds
1138,Port Elizabeth,-33.918,25.5701,50.29,87,40,3.44,ZA,2021-07-25 18:55:08,scattered clouds
1139,Hwange,-18.3693,26.5019,59.02,40,2,6.44,ZW,2021-07-25 19:01:55,clear sky
1140,Kruisfontein,-34.0033,24.7314,54.36,41,90,4.83,ZA,2021-07-25 18:58:05,overcast clouds
1141,Barrow,71.2906,-156.7887,38.64,91,100,13.15,US,2021-07-25 18:55:03,overcast clouds
1142,Jamestown,42.097,-79.2353,85.08,65,0,9.19,US,2021-07-25 18:57:44,clear sky
1143,Albany,42.6001,-73.9662,84.27,73,66,3.15,US,2021-07-25 18:54:00,broken clouds
1144,Ponta Do Sol,32.6667,-17.1,76.71,78,1,4.38,PT,2021-07-25 18:54:09,clear sky
1145,Saint George,37.1041,-113.5841,94.62,39,5,1.99,US,2021-07-25 18:57:50,clear sky
1146,Hilo,19.7297,-155.09,81.63,91,59,1.99,US,2021-07-25 18:57:35,broken clouds
1147,Gasa,31.5,34.4667,83.91,75,0,8.97,PS,2021-07-25 19:01:56,clear sky
1148,Saint-Pierre,-21.3393,55.4781,69.44,77,0,5.75,RE,2021-07-25 19:01:57,clear sky
1149,Berbera,10.4396,45.0143,89.35,37,100,25.55,SO,2021-07-25 19:01:57,overcast clouds
1150,Taoudenni,22.6783,-3.9836,108.68,5,6,10.45,ML,2021-07-25 18:57:46,clear sky
1151,Busselton,-33.65,115.3333,58.08,66,5,20.22,AU,2021-07-25 18:57:34,clear sky
1152,Nieuw Nickerie,5.95,-56.9833,81.18,70,100,11.41,SR,2021-07-25 19:01:58,overcast clouds
1153,Bluff,-46.6,168.3333,47.8,87,100,6.17,NZ,2021-07-25 18:57:54,moderate rain
1154,Lorengau,-2.0226,147.2712,78.15,85,100,9.26,PG,2021-07-25 18:58:39,overcast clouds
1155,Elban,50.1018,136.5094,72.25,82,100,3.87,RU,2021-07-25 19:01:59,moderate rain
1156,Cullman,34.1748,-86.8436,93.69,70,40,6.91,US,2021-07-25 18:57:08,scattered clouds
1157,Meulaboh,4.1363,96.1285,77.4,86,100,2.46,ID,2021-07-25 18:59:06,overcast clouds
1158,Porto Novo,6.4965,2.6036,76.28,75,6,9.64,BJ,2021-07-25 19:02:00,clear sky
1159,Avarua,-21.2078,-159.775,71.65,100,75,3.44,CK,2021-07-25 18:55:01,light rain
1160,Placido De Castro,-10.3353,-67.1856,99.14,26,25,3.4,BR,2021-07-25 19:02:00,scattered clouds
1161,Bredasdorp,-34.5322,20.0403,47.52,93,100,4.61,ZA,2021-07-25 18:53:12,overcast clouds
1162,Jiaonan,35.8786,119.9753,78.01,92,100,8.03,CN,2021-07-25 19:02:00,overcast clouds
1163,Georgetown,5.4112,100.3354,83.89,86,20,0.0,MY,2021-07-25 18:54:23,few clouds
1164,Arraial Do Cabo,-22.9661,-42.0278,78.76,69,0,23.02,BR,2021-07-25 18:58:49,clear sky
1165,Saint-Philippe,-21.3585,55.7679,69.35,77,29,11.59,RE,2021-07-25 18:59:12,scattered clouds
1166,Bluff,-46.6,168.3333,47.8,87,100,6.17,NZ,2021-07-25 18:57:54,moderate rain
1167,San Patricio,28.017,-97.5169,94.01,41,0,12.5,US,2021-07-25 18:55:43,clear sky
1168,Pudozh,61.8099,36.5345,64.38,65,100,5.39,RU,2021-07-25 19:02:02,overcast clouds
1169,Albany,42.6001,-73.9662,84.27,73,66,3.15,US,2021-07-25 18:54:00,broken clouds
1170,Biltine,14.5333,20.9167,80.17,68,100,3.74,TD,2021-07-25 19:02:03,overcast clouds
1171,Nanortalik,60.1432,-45.2371,45.03,73,100,14.12,GL,2021-07-25 18:58:44,overcast clouds
1172,Ushuaia,-54.8,-68.3,33.46,100,75,20.71,AR,2021-07-25 18:56:18,light snow
1173,Makakilo City,21.3469,-158.0858,79.68,83,90,0.0,US,2021-07-25 18:56:16,overcast clouds
1174,Roebourne,-20.7833,117.1333,69.57,42,10,6.89,AU,2021-07-25 19:02:04,light rain
1175,Victoria,22.2855,114.1577,86.38,85,19,1.01,HK,2021-07-25 18:57:54,few clouds
1176,Port Alfred,-33.5906,26.891,61.18,45,66,11.88,ZA,2021-07-25 18:57:46,broken clouds
1177,Provideniya,64.3833,-173.3,47.16,99,100,4.43,RU,2021-07-25 18:54:49,light rain
1178,Ushuaia,-54.8,-68.3,33.46,100,75,20.71,AR,2021-07-25 18:56:18,light snow
1179,Cabo San Lucas,22.8909,-109.9124,96.8,67,3,8.75,MX,2021-07-25 18:57:16,clear sky
1180,Kaitangata,-46.2817,169.8464,49.93,59,100,3.83,NZ,2021-07-25 18:56:09,moderate rain
1181,Barrow,71.2906,-156.7887,38.64,91,100,13.15,US,2021-07-25 18:55:03,overcast clouds
1182,Meulaboh,4.1363,96.1285,77.4,86,100,2.46,ID,2021-07-25 18:59:06,overcast clouds
1183,Boguchany,58.3814,97.4531,65.19,68,100,2.33,RU,2021-07-25 19:01:30,overcast clouds
1184,Atuona,-9.8,-139.0333,78.06,68,81,23.85,PF,2021-07-25 18:55:35,broken clouds
1185,Albany,42.6001,-73.9662,84.27,73,66,3.15,US,2021-07-25 18:54:00,broken clouds
1186,Pevek,69.7008,170.3133,34.74,91,100,8.23,RU,2021-07-25 18:57:12,overcast clouds
1187,New Norfolk,-42.7826,147.0587,44.1,70,63,4.0,AU,2021-07-25 18:58:29,broken clouds
1188,Ancud,-41.8697,-73.8203,47.73,61,24,11.03,CL,2021-07-25 18:55:49,few clouds
1189,Bethel,41.3712,-73.414,81.01,83,100,1.01,US,2021-07-25 18:59:11,overcast clouds
1190,Rikitea,-23.1203,-134.9692,70.5,67,76,6.44,PF,2021-07-25 18:55:36,broken clouds
1191,Nikolskoye,59.7035,30.7861,69.69,67,7,2.46,RU,2021-07-25 18:54:25,clear sky
1192,Lompoc,34.6391,-120.4579,82.02,67,100,1.99,US,2021-07-25 18:59:11,overcast clouds
1193,Bethel,41.3712,-73.414,81.01,83,100,1.01,US,2021-07-25 18:59:11,overcast clouds
1194,Cayenne,4.9333,-52.3333,82.09,82,75,1.01,GF,2021-07-25 19:02:07,light rain
1195,Felipe Carrillo Puerto,19.5833,-88.05,99.1,32,64,4.25,MX,2021-07-25 19:02:08,broken clouds
1196,Saint George,37.1041,-113.5841,94.62,39,5,1.99,US,2021-07-25 18:57:50,clear sky
1197,Upernavik,72.7868,-56.1549,41.13,81,16,13.22,GL,2021-07-25 18:59:15,few clouds
1198,Punta Arenas,-53.15,-70.9167,41.11,65,20,19.57,CL,2021-07-25 18:57:42,few clouds
1199,Rikitea,-23.1203,-134.9692,70.5,67,76,6.44,PF,2021-07-25 18:55:36,broken clouds
1200,Georgetown,5.4112,100.3354,83.89,86,20,0.0,MY,2021-07-25 18:54:23,few clouds
1201,Yelizovo,53.1873,158.3805,51.94,100,20,4.47,RU,2021-07-25 19:02:09,few clouds
1202,Mataura,-46.1927,168.8643,47.48,92,100,3.22,NZ,2021-07-25 18:57:39,light rain
1203,Ilulissat,69.2167,-51.1,45.01,56,100,7.78,GL,2021-07-25 18:58:24,overcast clouds
1204,Warri,5.5167,5.75,75.15,77,33,4.29,NG,2021-07-25 19:02:09,scattered clouds
1205,Busselton,-33.65,115.3333,58.08,66,5,20.22,AU,2021-07-25 18:57:34,clear sky
1206,Bluff,-46.6,168.3333,47.8,87,100,6.17,NZ,2021-07-25 18:57:54,moderate rain
1207,Honningsvag,70.9821,25.9704,45.61,75,100,13.67,NO,2021-07-25 18:58:09,overcast clouds
1208,Natal,-5.795,-35.2094,80.55,66,22,14.36,BR,2021-07-25 19:02:10,few clouds
1209,Kimberley,-28.7323,24.7623,45.68,21,5,11.07,ZA,2021-07-25 19:00:18,clear sky
1210,Qostanay,53.1667,63.5833,57.15,86,3,7.38,KZ,2021-07-25 19:02:11,clear sky
1211,Inirida,3.8653,-67.9239,82.6,74,100,1.41,CO,2021-07-25 19:02:11,overcast clouds
1212,Luderitz,-26.6481,15.1594,67.17,25,100,4.7,NA,2021-07-25 18:55:37,overcast clouds
1213,Hobart,-42.8794,147.3294,44.46,72,40,3.0,AU,2021-07-25 18:54:38,scattered clouds
1214,Carnarvon,-24.8667,113.6333,53.67,73,0,4.61,AU,2021-07-25 18:58:22,clear sky
1215,Kapaa,22.0752,-159.319,82.38,81,75,4.0,US,2021-07-25 18:56:53,light rain
1216,Ushuaia,-54.8,-68.3,33.46,100,75,20.71,AR,2021-07-25 18:56:18,light snow
1217,Begun,24.9833,75.0,78.22,91,100,7.25,IN,2021-07-25 19:02:12,overcast clouds
1218,Butaritari,3.0707,172.7902,81.48,77,86,10.69,KI,2021-07-25 18:54:40,moderate rain
1219,Ahipara,-35.1667,173.1667,57.27,92,15,9.86,NZ,2021-07-25 18:59:41,few clouds
1220,Touros,-5.1989,-35.4608,81.01,66,9,17.0,BR,2021-07-25 19:02:13,clear sky
1221,Belyy Yar,53.6039,91.3903,69.69,88,0,4.47,RU,2021-07-25 19:02:13,clear sky
1222,Deputatskiy,69.3,139.9,44.55,76,6,2.86,RU,2021-07-25 19:01:33,clear sky
1223,Bengkulu,-3.8004,102.2655,74.89,87,0,5.5,ID,2021-07-25 18:57:52,clear sky
1224,Svetlaya,46.5389,138.3297,68.81,86,21,5.3,RU,2021-07-25 18:58:05,few clouds
1225,Severobaykalsk,55.65,109.3167,56.55,65,29,3.76,RU,2021-07-25 19:02:14,scattered clouds
1226,Atuona,-9.8,-139.0333,78.06,68,81,23.85,PF,2021-07-25 18:55:35,broken clouds
1227,Grindavik,63.8424,-22.4338,51.75,93,90,29.93,IS,2021-07-25 18:54:00,light intensity drizzle
1228,Airai,-8.9266,125.4092,55.89,53,76,3.2,TL,2021-07-25 18:53:26,broken clouds
1229,Cape Town,-33.9258,18.4232,62.11,54,0,1.14,ZA,2021-07-25 18:57:02,clear sky
1230,Rikitea,-23.1203,-134.9692,70.5,67,76,6.44,PF,2021-07-25 18:55:36,broken clouds
1231,Arraial Do Cabo,-22.9661,-42.0278,78.76,69,0,23.02,BR,2021-07-25 18:58:49,clear sky
1232,Hami,42.8,93.45,87.1,18,0,8.77,CN,2021-07-25 19:01:20,clear sky
1233,Tasiilaq,65.6145,-37.6368,46.56,86,55,5.64,GL,2021-07-25 19:00:57,broken clouds
1234,Rocha,-34.4833,-54.3333,71.71,75,16,9.89,UY,2021-07-25 19:01:09,few clouds
1235,Atar,20.5169,-13.0499,109.29,11,97,3.38,MR,2021-07-25 19:01:15,overcast clouds
1236,Dunedin,-45.8742,170.5036,50.81,63,100,14.0,NZ,2021-07-25 18:59:33,light rain
1237,Bluff,-46.6,168.3333,47.8,87,100,6.17,NZ,2021-07-25 18:57:54,moderate rain
1238,Bluff,-46.6,168.3333,47.8,87,100,6.17,NZ,2021-07-25 18:57:54,moderate rain
1239,Hobart,-42.8794,147.3294,44.46,72,40,3.0,AU,2021-07-25 18:54:38,scattered clouds
1240,Novobiryusinskiy,56.9578,97.7076,63.16,66,39,3.18,RU,2021-07-25 19:02:17,scattered clouds
1241,Port Alfred,-33.5906,26.891,61.18,45,66,11.88,ZA,2021-07-25 18:57:46,broken clouds
1242,Vaini,-21.2,-175.2,66.36,100,20,0.0,TO,2021-07-25 18:54:43,fog
1243,Kuusamo,65.9667,29.1833,62.64,72,40,10.36,FI,2021-07-25 19:00:53,scattered clouds
1244,Torbay,47.6666,-52.7314,62.76,88,75,8.05,CA,2021-07-25 18:57:45,broken clouds
1245,Tautira,-17.7333,-149.15,78.82,69,0,10.51,PF,2021-07-25 18:59:55,clear sky
1246,Thompson,55.7435,-97.8558,59.16,51,75,13.8,CA,2021-07-25 18:58:25,broken clouds
1247,Veraval,20.9,70.3667,80.11,85,100,10.45,IN,2021-07-25 18:59:59,light rain
1248,Punta Arenas,-53.15,-70.9167,41.11,65,20,19.57,CL,2021-07-25 18:57:42,few clouds
1249,Porto Novo,6.4965,2.6036,76.28,75,6,9.64,BJ,2021-07-25 19:02:00,clear sky
1250,Bredasdorp,-34.5322,20.0403,47.52,93,100,4.61,ZA,2021-07-25 18:53:12,overcast clouds
1251,Tshikapa,-6.4167,20.8,77.63,31,72,3.06,CD,2021-07-25 19:02:18,broken clouds
1252,Lompoc,34.6391,-120.4579,82.02,67,100,1.99,US,2021-07-25 18:59:11,overcast clouds
1253,Saldanha,-33.0117,17.9442,59.05,51,100,11.05,ZA,2021-07-25 18:53:32,overcast clouds
1254,Cape Town,-33.9258,18.4232,62.11,54,0,1.14,ZA,2021-07-25 18:57:02,clear sky
1255,Halifax,44.6453,-63.5724,77.41,59,32,4.0,CA,2021-07-25 18:58:58,scattered clouds
1256,Cascais,38.6979,-9.4215,73.47,74,75,10.0,PT,2021-07-25 19:01:50,broken clouds
1257,Mahebourg,-20.4081,57.7,70.25,64,20,12.66,MU,2021-07-25 18:55:40,few clouds
1258,Thompson,55.7435,-97.8558,59.16,51,75,13.8,CA,2021-07-25 18:58:25,broken clouds
1259,Hambantota,6.1241,81.1185,77.34,100,75,6.91,LK,2021-07-25 18:58:53,broken clouds
1260,Sao Filipe,14.8961,-24.4956,74.32,74,98,8.3,CV,2021-07-25 18:55:25,overcast clouds
1261,Saskylakh,71.9167,114.0833,53.91,74,71,11.21,RU,2021-07-25 18:58:13,broken clouds
1262,Bengkulu,-3.8004,102.2655,74.89,87,0,5.5,ID,2021-07-25 18:57:52,clear sky
1263,Upernavik,72.7868,-56.1549,41.13,81,16,13.22,GL,2021-07-25 18:59:15,few clouds
1264,Nanortalik,60.1432,-45.2371,45.03,73,100,14.12,GL,2021-07-25 18:58:44,overcast clouds
1265,Port Alfred,-33.5906,26.891,61.18,45,66,11.88,ZA,2021-07-25 18:57:46,broken clouds
1266,Nuuk,64.1835,-51.7216,50.88,66,100,5.1,GL,2021-07-25 18:59:47,overcast clouds
1267,Olafsvik,64.8945,-23.7142,50.02,88,45,22.84,IS,2021-07-25 19:02:21,scattered clouds
1268,Punta Arenas,-53.15,-70.9167,41.11,65,20,19.57,CL,2021-07-25 18:57:42,few clouds
1269,Provideniya,64.3833,-173.3,47.16,99,100,4.43,RU,2021-07-25 18:54:49,light rain
1270,Bluff,-46.6,168.3333,47.8,87,100,6.17,NZ,2021-07-25 18:57:54,moderate rain
1271,Albany,42.6001,-73.9662,84.27,73,66,3.15,US,2021-07-25 18:54:00,broken clouds
1272,Qaanaaq,77.484,-69.3632,40.48,70,89,5.79,GL,2021-07-25 18:53:30,overcast clouds
1273,Francistown,-21.17,27.5079,49.12,61,38,8.37,BW,2021-07-25 19:02:22,scattered clouds
1274,Norman Wells,65.282,-126.8329,66.24,45,20,8.05,CA,2021-07-25 18:58:43,few clouds
1275,Akdepe,42.0551,59.3788,91.4,36,0,15.93,TM,2021-07-25 19:02:23,clear sky
1276,Mataura,-46.1927,168.8643,47.48,92,100,3.22,NZ,2021-07-25 18:57:39,light rain
1277,Bluff,-46.6,168.3333,47.8,87,100,6.17,NZ,2021-07-25 18:57:54,moderate rain
1278,Muncar,-8.4333,114.3333,69.69,88,66,1.59,ID,2021-07-25 19:02:23,broken clouds
1279,Rikitea,-23.1203,-134.9692,70.5,67,76,6.44,PF,2021-07-25 18:55:36,broken clouds
1280,Evensk,61.95,159.2333,48.58,99,100,7.7,RU,2021-07-25 19:02:24,moderate rain
1281,Rikitea,-23.1203,-134.9692,70.5,67,76,6.44,PF,2021-07-25 18:55:36,broken clouds
1282,Mehamn,71.0357,27.8492,46.31,85,100,14.03,NO,2021-07-25 19:02:24,overcast clouds
1283,Saint-Philippe,-21.3585,55.7679,69.35,77,29,11.59,RE,2021-07-25 18:59:12,scattered clouds
1284,Balaguer,41.7912,0.8109,86.92,40,48,11.25,ES,2021-07-25 19:02:25,scattered clouds
1285,Saint-Philippe,-21.3585,55.7679,69.35,77,29,11.59,RE,2021-07-25 18:59:12,scattered clouds
1286,Nyurba,63.2842,118.3319,62.17,74,7,5.23,RU,2021-07-25 18:58:36,clear sky
1287,Sitka,57.0531,-135.33,55.45,86,100,2.77,US,2021-07-25 18:58:54,light rain
1288,Alvinopolis,-20.1067,-43.0489,74.71,33,0,7.49,BR,2021-07-25 19:02:26,clear sky
1289,Guadalajara,20.6667,-103.3333,79.99,50,6,0.69,MX,2021-07-25 19:02:26,clear sky
1290,Sao Joao Da Barra,-21.6403,-41.0511,72.59,64,0,15.68,BR,2021-07-25 19:02:27,clear sky
1291,Kapaa,22.0752,-159.319,82.38,81,75,4.0,US,2021-07-25 18:56:53,light rain
1292,Havoysund,70.9963,24.6622,47.28,74,100,8.21,NO,2021-07-25 18:57:36,overcast clouds
1293,Tazmalt,36.3868,4.3989,83.66,45,7,5.93,DZ,2021-07-25 19:02:27,clear sky
1294,Port Alfred,-33.5906,26.891,61.18,45,66,11.88,ZA,2021-07-25 18:57:46,broken clouds
1295,Ust-Kuyga,70.0167,135.6,53.73,71,8,1.99,RU,2021-07-25 19:02:28,clear sky
1296,Rikitea,-23.1203,-134.9692,70.5,67,76,6.44,PF,2021-07-25 18:55:36,broken clouds
1297,Nanortalik,60.1432,-45.2371,45.03,73,100,14.12,GL,2021-07-25 18:58:44,overcast clouds
1298,Baisha,26.5222,110.9311,74.34,93,1,2.28,CN,2021-07-25 19:02:29,clear sky
1299,San Vicente,-26.6167,-54.1333,82.38,32,5,6.35,AR,2021-07-25 19:02:29,clear sky
1300,Bilibino,68.0546,166.4372,46.2,72,49,4.21,RU,2021-07-25 19:00:48,scattered clouds
1301,Dikson,73.5069,80.5464,39.25,86,100,13.73,RU,2021-07-25 18:57:16,overcast clouds
1302,Barrow,71.2906,-156.7887,38.64,91,100,13.15,US,2021-07-25 18:55:03,overcast clouds
1303,Comodoro Rivadavia,-45.8667,-67.5,48.22,38,7,17.49,AR,2021-07-25 19:00:42,clear sky
1304,Faanui,-16.4833,-151.75,78.04,67,0,14.67,PF,2021-07-25 18:58:34,clear sky
1305,Arraial Do Cabo,-22.9661,-42.0278,78.76,69,0,23.02,BR,2021-07-25 18:58:49,clear sky
1306,Atuona,-9.8,-139.0333,78.06,68,81,23.85,PF,2021-07-25 18:55:35,broken clouds
1307,Suozhen,36.9539,118.1047,76.82,71,12,5.93,CN,2021-07-25 19:02:31,few clouds
1308,Hermanus,-34.4187,19.2345,61.9,54,100,9.86,ZA,2021-07-25 18:57:47,overcast clouds
1309,Punta Arenas,-53.15,-70.9167,41.11,65,20,19.57,CL,2021-07-25 18:57:42,few clouds
1310,Victoria,22.2855,114.1577,86.38,85,19,1.01,HK,2021-07-25 18:57:54,few clouds
1311,Alyangula,-13.8483,136.4192,69.71,72,91,10.29,AU,2021-07-25 19:02:31,overcast clouds
1312,Bluff,-46.6,168.3333,47.8,87,100,6.17,NZ,2021-07-25 18:57:54,moderate rain
1313,Kapaa,22.0752,-159.319,82.38,81,75,4.0,US,2021-07-25 18:56:53,light rain
1314,Cape Town,-33.9258,18.4232,62.11,54,0,1.14,ZA,2021-07-25 18:57:02,clear sky
1315,Saint-Philippe,-21.3585,55.7679,69.35,77,29,11.59,RE,2021-07-25 18:59:12,scattered clouds
1316,Hermanus,-34.4187,19.2345,61.9,54,100,9.86,ZA,2021-07-25 18:57:47,overcast clouds
1317,Zhigansk,66.7697,123.3711,57.85,65,54,8.81,RU,2021-07-25 18:58:05,broken clouds
